"Location Properties"
"Location Name = CLH_2024_Adobe_AC4_VuLink_993603"
"Location ID = 6168754045714432"
"Latitude = 38.95669174194336 °"
"Longitude = -122.89144897460938 °"
"Time shown in UTC"
""
""
"Date Time","Temperature (C)","Baro (psi)"
"2024-01-11 13:45:00.000","-3.531330108642578","14.065252855169803"
"2024-01-11 14:00:00.000","-3.54205322265625","14.066562902987013"
"2024-01-11 14:15:00.000","-3.54205322265625","14.067115247472104"
"2024-01-11 14:30:00.000","-3.5635032653808594","14.070827049620862"
"2024-01-11 14:45:00.000","-3.445526123046875","14.074859872495999"
"2024-01-11 15:00:00.000","-3.735107421875","14.075557384441918"
"2024-01-11 15:15:00.000","-3.8852577209472656","14.077171929859883"
"2024-01-11 15:30:00.000","-3.8209075927734375","14.077304114864862"
"2024-01-11 15:45:00.000","-3.906707763671875","14.080041052601896"
"2024-01-11 16:00:00.000","-3.981781005859375","14.08049779900303"
"2024-01-11 16:15:00.000","-3.574230194091797","14.082112344420995"
"2024-01-11 16:30:00.000","-0.19582366943359375","14.085415789322226"
"2024-01-11 16:45:00.000","4.812797546386719","14.091272057132125"
"2024-01-11 17:00:00.000","8.899059295654297","14.094240318627872"
"2024-01-11 17:15:00.000","11.859188079833984","14.095522041086872"
"2024-01-11 17:30:00.000","13.778980255126953","14.097533141519774"
"2024-01-11 17:45:00.000","15.044540405273438","14.098687399866828"
"2024-01-11 18:00:00.000","17.393333435058594","14.100103667777324"
"2024-01-11 18:15:00.000","18.583824157714844","14.102022710796046"
"2024-01-11 18:30:00.000","19.195152282714844","14.103070749049813"
"2024-01-11 18:45:00.000","20.256935119628906","14.103336299283031"
"2024-01-11 19:00:00.000","20.449989318847656","14.103159265794218"
"2024-01-11 19:15:00.000","21.072044372558594","14.100673715611299"
"2024-01-11 19:30:00.000","21.42597198486328","14.099972662995603"
"2024-01-11 19:45:00.000","21.340171813964844","14.097777447734336"
"2024-01-11 20:00:00.000","21.88715362548828","14.097326602449494"
"2024-01-11 20:01:00.000","22.12310791015625","14.097529600849999"
"2024-01-11 20:15:00.000","22.927490234375","14.094710047484853"
"2024-01-11 20:30:00.000","22.401954650878906","14.09188813367319"
"2024-01-11 20:45:00.000","22.938209533691406","14.091590717411986"
"2024-01-11 21:00:00.000","22.863136291503906","14.087079904117058"
"2024-01-11 21:15:00.000","21.908599853515625","14.087848229458503"
"2024-01-11 21:30:00.000","19.51690673828125","14.08658066967861"
"2024-01-11 21:45:00.000","17.704360961914062","14.084951961581538"
"2024-01-11 22:00:00.000","17.68291473388672","14.0857025835741"
"2024-01-11 22:15:00.000","17.350433349609375","14.084615597952796"
"2024-01-11 22:30:00.000","17.83306884765625","14.084309920128781"
"2024-01-11 22:45:00.000","17.52204132080078","14.084116363514346"
"2024-01-11 23:00:00.000","17.211013793945312","14.086191196003222"
"2024-01-11 23:15:00.000","16.27792739868164","14.085320191238267"
"2024-01-11 23:30:00.000","16.470977783203125","14.087051578758848"
"2024-01-11 23:45:00.000","14.74423599243164","14.086389473510692"
"2024-01-12 00:00:00.000","12.148765563964844","14.088343923227175"
"2024-01-12 00:15:00.000","10.733051300048828","14.089905358598497"
"2024-01-12 00:30:00.000","9.11355972290039","14.088747559581666"
"2024-01-12 00:45:00.000","8.126853942871094","14.088807750967863"
"2024-01-12 01:00:00.000","7.354644775390625","14.090503731790681"
"2024-01-12 01:15:00.000","6.625339508056641","14.092317734939375"
"2024-01-12 01:30:00.000","5.949657440185547","14.098297926191442"
"2024-01-12 01:45:00.000","5.520652770996094","14.10036213667099"
"2024-01-12 02:00:00.000","5.1238250732421875","14.104589696383819"
"2024-01-12 02:15:00.000","4.544670104980469","14.102539648583377"
"2024-01-12 02:30:00.000","4.1478424072265625","14.103499170092737"
"2024-01-12 02:45:00.000","3.439983367919922","14.105085390152492"
"2024-01-12 03:00:00.000","2.6248779296875","14.109309409195545"
"2024-01-12 03:15:00.000","1.9384727478027344","14.110482551114739"
"2024-01-12 03:30:00.000","1.455841064453125","14.112603412310706"
"2024-01-12 03:45:00.000","1.01611328125","14.113587718508501"
"2024-01-12 04:00:00.000","0.5227584838867188","14.112868962543924"
"2024-01-12 04:15:00.000","0.4476814270019531","14.115641306978722"
"2024-01-12 04:30:00.000","0.34043121337890625","14.114703029488018"
"2024-01-12 04:45:00.000","0.23318099975585938","14.11389929744881"
"2024-01-12 05:00:00.000","-0.09929656982421875","14.113010589334975"
"2024-01-12 05:15:00.000","-0.29235076904296875","14.111352375656436"
"2024-01-12 05:30:00.000","-0.3888740539550781","14.115134991200717"
"2024-01-12 05:45:00.000","-0.32452392578125","14.117507239950797"
"2024-01-12 06:00:00.000","-0.1421966552734375","14.115651928988049"
"2024-01-12 06:15:00.000","0.061580657958984375","14.109940828638974"
"2024-01-12 06:30:00.000","0.42623138427734375","14.110824815859777"
"2024-01-12 06:45:00.000","0.5442085266113281","14.109859393234123"
"2024-01-12 07:00:00.000","0.6407356262207031","14.108530461844772"
"2024-01-12 07:15:00.000","0.4905815124511719","14.111962551081207"
"2024-01-12 07:30:00.000","0.09375381469726562","14.113545230471184"
"2024-01-12 07:45:00.000","-0.17437362670898438","14.11249955266394"
"2024-01-12 08:00:00.000","-0.28162384033203125","14.115616522290287"
"2024-01-12 08:15:00.000","0.0186767578125","14.116278627538442"
"2024-01-12 08:30:00.000","0.040130615234375","14.117241689717579"
"2024-01-12 08:45:00.000","0.061580657958984375","14.118930589200845"
"2024-01-12 09:00:00.000","0.061580657958984375","14.116448579687704"
"2024-01-12 09:15:00.000","0.08303070068359375","14.116299871557098"
"2024-01-12 09:30:00.000","0.061580657958984375","14.116406091650385"
"2024-01-12 09:45:00.000","0.14738082885742188","14.116958436135482"
"2024-01-12 10:00:00.000","0.23318099975585938","14.119543125072134"
"2024-01-12 10:15:00.000","0.3189811706542969","14.122421689600218"
"2024-01-12 10:30:00.000","0.4047813415527344","14.125317957477181"
"2024-01-12 10:45:00.000","0.4798583984375","14.128282678303151"
"2024-01-12 11:00:00.000","0.5013084411621094","14.125435979803056"
"2024-01-12 11:15:00.000","0.5120315551757812","14.12281470394538"
"2024-01-12 11:30:00.000","0.4798583984375","14.117064656228768"
"2024-01-12 11:45:00.000","0.4798583984375","14.115439488801476"
"2024-01-12 12:00:00.000","0.4691314697265625","14.114522455329428"
"2024-01-12 12:15:00.000","0.8337860107421875","14.114037383570084"
"2024-01-12 12:30:00.000","0.6621856689453125","14.114713651497345"
"2024-01-12 12:45:00.000","0.7050857543945312","14.113385900331256"
"2024-01-12 13:00:00.000","0.7050857543945312","14.113555852480514"
"2024-01-12 13:15:00.000","0.7694358825683594","14.113665613243578"
"2024-01-12 13:30:00.000","0.8016090393066406","14.113905198565103"
"2024-01-12 13:45:00.000","0.8766860961914062","14.11469948881824"
"2024-01-12 14:00:00.000","0.919586181640625","14.117567431336994"
"2024-01-12 14:15:00.000","1.01611328125","14.123692790049887"
"2024-01-12 14:30:00.000","1.1555404663085938","14.122680158493882"
"2024-01-12 14:45:00.000","1.4236679077148438","14.120966474322183"
"2024-01-12 15:00:00.000","1.6167182922363281","14.121263890583387"
"2024-01-12 15:15:00.000","1.6167182922363281","14.120945230303526"
"2024-01-12 15:30:00.000","1.455841064453125","14.119890110710207"
"2024-01-12 15:45:00.000","1.3271408081054688","14.118889281386789"
"2024-01-12 16:00:00.000","1.3056907653808594","14.122903220689786"
"2024-01-12 16:15:00.000","2.260223388671875","14.123970142515693"
"2024-01-12 16:30:00.000","2.4961776733398438","14.123477989416795"
"2024-01-12 16:45:00.000","3.0109825134277344","14.122429951163028"
"2024-01-12 17:00:00.000","3.7402877807617188","14.127265325854113"
"2024-01-12 17:15:00.000","5.03802490234375","14.131398467706243"
"2024-01-12 17:30:00.000","6.346485137939453","14.133586601627957"
"2024-01-12 17:45:00.000","7.225944519042969","14.13299176910555"
"2024-01-12 18:00:00.000","8.030326843261719","14.133958371954463"
"2024-01-12 18:15:00.000","9.220813751220703","14.136243284183395"
"2024-01-12 18:30:00.000","10.357673645019531","14.137644209191528"
"2024-01-12 18:45:00.000","10.668701171875","14.13480813270076"
"2024-01-12 19:00:00.000","13.703903198242188","14.129256362491617"
"2024-01-12 19:15:00.000","17.40406036376953","14.126822742132083"
"2024-01-12 19:30:00.000","17.007232666015625","14.124716043615221"
"2024-01-12 19:45:00.000","16.631855010986328","14.12051798948386"
"2024-01-12 20:00:00.000","15.055267333984375","14.118158723189625"
"2024-01-12 20:15:00.000","13.682453155517578","14.120003412143044"
"2024-01-12 20:30:00.000","12.83517074584961","14.114402072557036"
"2024-01-12 20:45:00.000","12.363265991210938","14.111707622857319"
"2024-01-12 21:00:00.000","11.923538208007812","14.110818914743483"
"2024-01-12 21:15:00.000","11.805561065673828","14.109245677139574"
"2024-01-12 21:30:00.000","11.687583923339844","14.108689791984704"
"2024-01-12 21:45:00.000","12.170215606689453","14.106453268909382"
"2024-01-12 22:00:00.000","15.130340576171875","14.10419314136888"
"2024-01-12 22:15:00.000","15.677322387695312","14.105658978656242"
"2024-01-12 22:30:00.000","13.500125885009766","14.105146761761949"
"2024-01-12 22:45:00.000","11.687583923339844","14.107699584670618"
"2024-01-12 23:00:00.000","10.765228271484375","14.109518308712344"
"2024-01-12 23:15:00.000","11.816287994384766","14.110507335803172"
"2024-01-12 23:30:00.000","11.644683837890625","14.113640828555143"
"2024-01-12 23:45:00.000","10.64725112915039","14.110202838202417"
"2024-01-13 00:00:00.000","9.86431884765625","14.10972720822914"
"2024-01-13 00:15:00.000","9.564014434814453","14.106363571941715"
"2024-01-13 00:30:00.000","9.188636779785156","14.101346442868785"
"2024-01-13 00:45:00.000","8.748908996582031","14.100478978773605"
"2024-01-13 01:00:00.000","8.180477142333984","14.10259275863002"
"2024-01-13 01:15:00.000","7.4404449462890625","14.105843093484607"
"2024-01-13 01:30:00.000","7.011444091796875","14.110291354946822"
"2024-01-13 01:45:00.000","6.872016906738281","14.103077830389365"
"2024-01-13 02:00:00.000","6.7325897216796875","14.105581083921166"
"2024-01-13 02:15:00.000","6.582439422607422","14.106703476240234"
"2024-01-13 02:30:00.000","6.485912322998047","14.107925007313035"
"2024-01-13 02:45:00.000","6.346485137939453","14.107312471441746"
"2024-01-13 03:00:00.000","6.207061767578125","14.106915916426807"
"2024-01-13 03:15:00.000","6.003284454345703","14.107982838252715"
"2024-01-13 03:30:00.000","5.91748046875","14.1093908446004"
"2024-01-13 03:45:00.000","5.9282073974609375","14.106626761728416"
"2024-01-13 04:00:00.000","6.131984710693359","14.102953906947196"
"2024-01-13 04:15:00.000","6.7325897216796875","14.101711131855737"
"2024-01-13 04:30:00.000","6.378662109375","14.10077639503481"
"2024-01-13 04:45:00.000","6.207061767578125","14.099696490753056"
"2024-01-13 05:00:00.000","6.142707824707031","14.099622136687756"
"2024-01-13 05:15:00.000","6.089084625244141","14.098156299400392"
"2024-01-13 05:30:00.000","6.078357696533203","14.09926098837058"
"2024-01-13 05:45:00.000","6.035457611083984","14.095734481273444"
"2024-01-13 06:00:00.000","6.067634582519531","14.097090557797745"
"2024-01-13 06:15:00.000","6.067634582519531","14.098496203698911"
"2024-01-13 06:30:00.000","6.11053466796875","14.098938787420941"
"2024-01-13 06:45:00.000","6.153434753417969","14.097524879956964"
"2024-01-13 07:00:00.000","6.153434753417969","14.097249887937675"
"2024-01-13 07:15:00.000","6.142707824707031","14.095111323392826"
"2024-01-13 07:30:00.000","6.121257781982422","14.094394927874768"
"2024-01-13 07:45:00.000","6.153434753417969","14.09426156264653"
"2024-01-13 08:00:00.000","6.153434753417969","14.091792535589232"
"2024-01-13 08:15:00.000","6.228511810302734","14.0912012437366"
"2024-01-13 08:30:00.000","6.164157867431641","14.08576985629985"
"2024-01-13 08:45:00.000","6.164157867431641","14.085592822811037"
"2024-01-13 09:00:00.000","6.142707824707031","14.08268239225497"
"2024-01-13 09:15:00.000","6.121257781982422","14.081056044604416"
"2024-01-13 09:30:00.000","6.121257781982422","14.080002105234357"
"2024-01-13 09:45:00.000","6.131984710693359","14.077285231292722"
"2024-01-13 10:00:00.000","6.11053466796875","14.075918532759093"
"2024-01-13 10:15:00.000","6.0998077392578125","14.074587240923229"
"2024-01-13 10:30:00.000","6.0998077392578125","14.071729920413803"
"2024-01-13 10:45:00.000","6.0998077392578125","14.069513461133878"
"2024-01-13 11:00:00.000","6.089084625244141","14.068270686042418"
"2024-01-13 11:15:00.000","6.078357696533203","14.06670571000132"
"2024-01-13 11:30:00.000","6.078357696533203","14.064498692507465"
"2024-01-13 11:45:00.000","6.121257781982422","14.064014800971378"
"2024-01-13 12:00:00.000","6.0998077392578125","14.061734609635481"
"2024-01-13 12:15:00.000","6.2928619384765625","14.060911994024135"
"2024-01-13 12:30:00.000","6.18560791015625","14.060005582561418"
"2024-01-13 12:45:00.000","6.153434753417969","14.056564051538913"
"2024-01-13 13:00:00.000","6.153434753417969","14.05125658754433"
"2024-01-13 13:15:00.000","6.153434753417969","14.049856842759457"
"2024-01-13 13:30:00.000","6.142707824707031","14.050338373849026"
"2024-01-13 13:45:00.000","6.18560791015625","14.04969515217301"
"2024-01-13 14:00:00.000","6.1963348388671875","14.050040957587822"
"2024-01-13 14:15:00.000","6.1963348388671875","14.050699522166202"
"2024-01-13 14:30:00.000","6.174884796142578","14.050225072416186"
"2024-01-13 14:45:00.000","6.217784881591797","14.04878165937074"
"2024-01-13 15:00:00.000","6.228511810302734","14.047818597191602"
"2024-01-13 15:15:00.000","6.249961853027344","14.046968836445306"
"2024-01-13 15:30:00.000","6.260684967041016","14.048355598774332"
"2024-01-13 15:45:00.000","6.303585052490234","14.050456396174901"
"2024-01-13 16:00:00.000","6.357212066650391","14.04996660352252"
"2024-01-13 16:15:00.000","6.689689636230469","14.049691611503233"
"2024-01-13 16:30:00.000","6.614612579345703","14.047643924149309"
"2024-01-13 16:45:00.000","6.711139678955078","14.043657129981263"
"2024-01-13 17:00:00.000","6.818389892578125","14.047647464819084"
"2024-01-13 17:15:00.000","6.925640106201172","14.047177735962103"
"2024-01-13 17:30:00.000","7.011444091796875","14.046280766285456"
"2024-01-13 17:45:00.000","7.225944519042969","14.047027847608243"
"2024-01-13 18:00:00.000","7.515522003173828","14.041614163520373"
"2024-01-13 18:15:00.000","7.847999572753906","14.04007279194445"
"2024-01-13 18:30:00.000","8.148303985595703","14.042551260787818"
"2024-01-13 18:45:00.000","8.84543228149414","14.041075981714386"
"2024-01-13 19:00:00.000","9.778518676757812","14.038235184330583"
"2024-01-13 19:15:00.000","10.733051300048828","14.03077145244227"
"2024-01-13 19:30:00.000","11.247856140136719","14.029493270653049"
"2024-01-13 19:45:00.000","11.247856140136719","14.027181213289165"
"2024-01-13 20:00:00.000","11.365833282470703","14.022630272403438"
"2024-01-13 20:15:00.000","12.041511535644531","14.02119748136732"
"2024-01-13 20:30:00.000","11.644683837890625","14.017871612224173"
"2024-01-13 20:45:00.000","12.159488677978516","14.015102808459154"
"2024-01-13 21:00:00.000","12.974597930908203","14.011817066906804"
"2024-01-13 21:15:00.000","13.478675842285156","14.00898689153233"
"2024-01-13 21:30:00.000","13.40359878540039","14.006884913908504"
"2024-01-13 21:45:00.000","13.253448486328125","14.001555025672005"
"2024-01-13 22:00:00.000","13.049671173095703","13.997667370257695"
"2024-01-13 22:15:00.000","12.845893859863281","13.998449858278244"
"2024-01-13 22:30:00.000","12.56704330444336","13.993197864776823"
"2024-01-13 22:45:00.000","12.438343048095703","13.988113462978143"
"2024-01-13 23:00:00.000","12.288188934326172","13.983492888920152"
"2024-01-13 23:15:00.000","12.116588592529297","13.983761979823145"
"2024-01-13 23:30:00.000","11.955711364746094","13.983170687970514"
"2024-01-13 23:45:00.000","11.805561065673828","13.977182235155635"
"2024-01-14 00:00:00.000","11.612510681152344","13.978465137837892"
"2024-01-14 00:15:00.000","11.483806610107422","13.977801852366476"
"2024-01-14 00:30:00.000","11.269306182861328","13.974902043819736"
"2024-01-14 00:45:00.000","11.151329040527344","13.973202522327142"
"2024-01-14 01:00:00.000","11.119155883789062","13.973106924243183"
"2024-01-14 01:15:00.000","11.119155883789062","13.970851517595719"
"2024-01-14 01:30:00.000","11.054805755615234","13.968152347002967"
"2024-01-14 01:45:00.000","11.065528869628906","13.97084089558639"
"2024-01-14 02:00:00.000","11.054805755615234","13.97332644576931"
"2024-01-14 02:15:00.000","11.022628784179688","13.976707785405619"
"2024-01-14 02:30:00.000","11.044078826904297","13.978546573242745"
"2024-01-14 02:45:00.000","11.022628784179688","13.97926532920732"
"2024-01-14 03:00:00.000","10.99045181274414","13.981785105864745"
"2024-01-14 03:15:00.000","11.011905670166016","13.97975748230622"
"2024-01-14 03:30:00.000","10.99045181274414","13.979430560463546"
"2024-01-14 03:45:00.000","11.001178741455078","13.981144244635246"
"2024-01-14 04:00:00.000","11.044078826904297","13.98034051259604"
"2024-01-14 04:15:00.000","11.097705841064453","13.980344053265815"
"2024-01-14 04:30:00.000","10.851028442382812","13.980844467927524"
"2024-01-14 04:45:00.000","10.93682861328125","13.980673335555005"
"2024-01-14 05:00:00.000","11.044078826904297","13.980290943219172"
"2024-01-14 05:15:00.000","11.140605926513672","13.978535951233416"
"2024-01-14 05:30:00.000","11.280033111572266","13.978492282972843"
"2024-01-14 05:45:00.000","11.280033111572266","13.978327051716619"
"2024-01-14 06:00:00.000","11.044078826904297","13.982593558796987"
"2024-01-14 06:15:00.000","10.615074157714844","13.986275855364275"
"2024-01-14 06:30:00.000","10.035919189453125","13.989605265177198"
"2024-01-14 06:45:00.000","9.585464477539062","13.987394707013566"
"2024-01-14 07:00:00.000","9.027759552001953","13.990489252398"
"2024-01-14 07:15:00.000","8.673831939697266","13.99224896527679"
"2024-01-14 07:30:00.000","8.373531341552734","13.993684116759425"
"2024-01-14 07:45:00.000","8.019599914550781","13.996413973156907"
"2024-01-14 08:00:00.000","7.644222259521484","13.998127657328606"
"2024-01-14 08:15:00.000","7.654949188232422","14.000645073539511"
"2024-01-14 08:30:00.000","7.311744689941406","14.003251006494823"
"2024-01-14 08:45:00.000","7.043617248535156","14.003286413192585"
"2024-01-14 09:00:00.000","7.086517333984375","14.002617226604876"
"2024-01-14 09:15:00.000","7.150867462158203","14.002447274455617"
"2024-01-14 09:30:00.000","7.215217590332031","14.003248646048306"
"2024-01-14 09:45:00.000","7.25811767578125","14.00764969858017"
"2024-01-14 10:00:00.000","7.354644775390625","14.01063448320154"
"2024-01-14 10:15:00.000","7.4404449462890625","14.012015344414273"
"2024-01-14 10:30:00.000","7.386821746826172","14.015017832384524"
"2024-01-14 10:45:00.000","7.3653717041015625","14.018462904076804"
"2024-01-14 11:00:00.000","7.301021575927734","14.02048226607252"
"2024-01-14 11:15:00.000","6.850566864013672","14.022853334599342"
"2024-01-14 11:30:00.000","6.743316650390625","14.023936779550871"
"2024-01-14 11:45:00.000","6.6360626220703125","14.025963222886137"
"2024-01-14 12:00:00.000","6.496639251708984","14.025970304225691"
"2024-01-14 12:15:00.000","6.282135009765625","14.023527242080085"
"2024-01-14 12:30:00.000","5.906757354736328","14.025347146345073"
"2024-01-14 12:45:00.000","5.9282073974609375","14.026876715688408"
"2024-01-14 13:00:00.000","6.1963348388671875","14.02900111755415"
"2024-01-14 13:15:00.000","6.496639251708984","14.029712792179176"
"2024-01-14 13:30:00.000","6.689689636230469","14.03040322278554"
"2024-01-14 13:45:00.000","6.4537353515625","14.031709729932974"
"2024-01-14 14:00:00.000","6.089084625244141","14.035888900492195"
"2024-01-14 14:15:00.000","5.520652770996094","14.038452345410192"
"2024-01-14 14:30:00.000","4.9522247314453125","14.040559043927054"
"2024-01-14 14:45:00.000","4.394519805908203","14.041830144376723"
"2024-01-14 15:00:00.000","3.868988037109375","14.040810431481168"
"2024-01-14 15:15:00.000","3.633037567138672","14.035853493794432"
"2024-01-14 15:30:00.000","3.6866607666015625","14.036188677199917"
"2024-01-14 15:45:00.000","3.7188377380371094","14.033842393361528"
"2024-01-14 16:00:00.000","3.590137481689453","14.04061923531325"
"2024-01-14 16:15:00.000","4.276542663574219","14.048200989527436"
"2024-01-14 16:30:00.000","6.528812408447266","14.054131611402637"
"2024-01-14 16:45:00.000","11.398006439208984","14.05887256823302"
"2024-01-14 17:00:00.000","15.677322387695312","14.062425040241846"
"2024-01-14 17:15:00.000","17.961769104003906","14.06563288705912"
"2024-01-14 17:30:00.000","20.503616333007812","14.068828931643806"
"2024-01-14 17:45:00.000","22.251808166503906","14.07063231278317"
"2024-01-14 18:00:00.000","23.892745971679688","14.07247700173659"
"2024-01-14 18:15:00.000","24.04290008544922","14.074622647620991"
"2024-01-14 18:30:00.000","22.412681579589844","14.074941307900852"
"2024-01-14 18:45:00.000","23.12053680419922","14.07475365240271"
"2024-01-14 19:00:00.000","24.332473754882812","14.072462839057485"
"2024-01-14 19:15:00.000","24.214500427246094","14.069672791273808"
"2024-01-14 19:30:00.000","24.589874267578125","14.068111355902488"
"2024-01-14 19:45:00.000","25.437156677246094","14.063677257119377"
"2024-01-14 20:00:00.000","26.72417449951172","14.06174405142155"
"2024-01-14 20:15:00.000","27.217529296875","14.06020031939911"
"2024-01-14 20:30:00.000","26.842147827148438","14.058472472548306"
"2024-01-14 20:45:00.000","26.767074584960938","14.055523094624698"
"2024-01-14 21:00:00.000","27.893211364746094","14.054977831479158"
"2024-01-14 21:15:00.000","28.461639404296875","14.05340223342873"
"2024-01-14 21:30:00.000","28.440185546875","14.051683828363997"
"2024-01-14 21:45:00.000","29.030067443847656","14.050258118667431"
"2024-01-14 22:00:00.000","28.922813415527344","14.048982297324727"
"2024-01-14 22:15:00.000","28.55816650390625","14.046744594026144"
"2024-01-14 22:30:00.000","26.53112030029297","14.047233206455264"
"2024-01-14 22:45:00.000","25.201210021972656","14.045753206488797"
"2024-01-14 23:00:00.000","22.680809020996094","14.045402680180949"
"2024-01-14 23:15:00.000","21.039871215820312","14.047686412186623"
"2024-01-14 23:30:00.000","19.74213409423828","14.047376013469572"
"2024-01-14 23:45:00.000","18.069015502929688","14.04958185074017"
"2024-01-15 00:00:00.000","16.363727569580078","14.050228613085963"
"2024-01-15 00:15:00.000","15.055267333984375","14.050544912919307"
"2024-01-15 00:30:00.000","13.90768051147461","14.052607943175595"
"2024-01-15 00:45:00.000","13.10329818725586","14.054544689543198"
"2024-01-15 01:00:00.000","12.427616119384766","14.055388549173202"
"2024-01-15 01:15:00.000","11.537433624267578","14.056493238143387"
"2024-01-15 01:30:00.000","10.700874328613281","14.05888319024235"
"2024-01-15 01:45:00.000","9.875041961669922","14.059708166300213"
"2024-01-15 02:00:00.000","9.274436950683594","14.062710654270465"
"2024-01-15 02:15:00.000","8.834709167480469","14.063943987575854"
"2024-01-15 02:30:00.000","8.362804412841797","14.063588740374971"
"2024-01-15 02:45:00.000","7.869449615478516","14.0643145776791"
"2024-01-15 03:00:00.000","7.311744689941406","14.06450223317724"
"2024-01-15 03:15:00.000","6.925640106201172","14.06470877224752"
"2024-01-15 03:30:00.000","6.689689636230469","14.06704561429984"
"2024-01-15 03:45:00.000","6.582439422607422","14.068003955585942"
"2024-01-15 04:00:00.000","6.378662109375","14.066670303303558"
"2024-01-15 04:15:00.000","6.325035095214844","14.066344561684144"
"2024-01-15 04:30:00.000","6.067634582519531","14.067511802487044"
"2024-01-15 04:45:00.000","5.91748046875","14.068660159717805"
"2024-01-15 05:00:00.000","5.853130340576172","14.069732982660005"
"2024-01-15 05:15:00.000","5.681529998779297","14.070713748188023"
"2024-01-15 05:30:00.000","5.509929656982422","14.070691323946107"
"2024-01-15 05:45:00.000","5.241802215576172","14.070308931610272"
"2024-01-15 06:00:00.000","4.984397888183594","14.069293939607752"
"2024-01-15 06:15:00.000","4.662647247314453","14.070278245805545"
"2024-01-15 06:30:00.000","4.351619720458984","14.072438054369051"
"2024-01-15 06:45:00.000","4.158565521240234","14.075601052702492"
"2024-01-15 07:00:00.000","3.9869651794433594","14.075295374878475"
